151,1518-04-07,00:49,falls asleep,151,1518-04-07 00:49
152,1518-04-07,00:51,wakes up,151,1518-04-07 00:51
281,1518-05-10,00:04,Guard #151 begins shift,151,1518-05-10 00:04
282,1518-05-10,00:30,falls asleep,151,1518-05-10 00:30
283,1518-05-10,00:39,wakes up,151,1518-05-10 00:39
284,1518-05-10,00:47,falls asleep,151,1518-05-10 00:47
285,1518-05-10,00:57,wakes up,151,1518-05-10 00:57
474,1518-06-29,23:48,Guard #151 begins shift,151,1518-06-29 23:48
475,1518-06-30,00:01,falls asleep,151,1518-06-30 00:01
476,1518-06-30,00:38,wakes up,151,1518-06-30 00:38
477,1518-06-30,23:57,Guard #151 begins shift,151,1518-06-30 23:57
478,1518-07-01,00:25,falls asleep,151,1518-07-01 00:25
479,1518-07-01,00:44,wakes up,151,1518-07-01 00:44
502,1518-07-08,00:00,Guard #151 begins shift,151,1518-07-08 00:00
503,1518-07-08,00:27,falls asleep,151,1518-07-08 00:27
504,1518-07-08,00:58,wakes up,151,1518-07-08 00:58
570,1518-07-25,23:56,Guard #151 begins shift,151,1518-07-25 23:56
571,1518-07-26,00:27,falls asleep,151,1518-07-26 00:27
572,1518-07-26,00:39,wakes up,151,1518-07-26 00:39
612,1518-08-07,00:03,Guard #151 begins shift,151,1518-08-07 00:03
613,1518-08-07,00:08,falls asleep,151,1518-08-07 00:08
614,1518-08-07,00:29,wakes up,151,1518-08-07 00:29
615,1518-08-07,00:53,falls asleep,151,1518-08-07 00:53
616,1518-08-07,00:58,wakes up,151,1518-08-07 00:58
708,1518-08-30,23:56,Guard #151 begins shift,151,1518-08-30 23:56
709,1518-08-31,00:13,falls asleep,151,1518-08-31 00:13
710,1518-08-31,00:51,wakes up,151,1518-08-31 00:51
896,1518-10-14,00:03,Guard #151 begins shift,151,1518-10-14 00:03
897,1518-10-14,00:12,falls asleep,151,1518-10-14 00:12
898,1518-10-14,00:25,wakes up,151,1518-10-14 00:25
899,1518-10-14,00:39,falls asleep,151,1518-10-14 00:39
900,1518-10-14,00:51,wakes up,151,1518-10-14 00:51
981,1518-11-03,23:57,Guard #151 begins shift,151,1518-11-03 23:57
982,1518-11-04,00:18,falls asleep,151,1518-11-04 00:18
983,1518-11-04,00:52,wakes up,151,1518-11-04 00:52
1004,1518-11-10,23:53,Guard #151 begins shift,151,1518-11-10 23:53
1005,1518-11-11,00:05,falls asleep,151,1518-11-11 00:05
1006,1518-11-11,00:29,wakes up,151,1518-11-11 00:29
1024,1518-11-16,23:59,Guard #151 begins shift,151,1518-11-16 23:59
1025,1518-11-17,00:12,falls asleep,151,1518-11-17 00:12
1026,1518-11-17,00:14,wakes up,151,1518-11-17 00:14
1027,1518-11-17,00:20,falls asleep,151,1518-11-17 00:20
1028,1518-11-17,00:33,wakes up,151,1518-11-17 00:33
91,1518-03-21,00:00,Guard #157 begins shift,157,1518-03-21 00:00
92,1518-03-21,00:38,falls asleep,157,1518-03-21 00:38
93,1518-03-21,00:58,wakes up,157,1518-03-21 00:58
217,1518-04-23,23:56,Guard #157 begins shift,157,1518-04-23 23:56
218,1518-04-24,00:25,falls asleep,157,1518-04-24 00:25
219,1518-04-24,00:58,wakes up,157,1518-04-24 00:58
240,1518-04-30,23:59,Guard #157 begins shift,157,1518-04-30 23:59
241,1518-05-01,00:19,falls asleep,157,1518-05-01 00:19
242,1518-05-01,00:58,wakes up,157,1518-05-01 00:58
335,1518-05-22,00:02,Guard #157 begins shift,157,1518-05-22 00:02
336,1518-05-22,00:26,falls asleep,157,1518-05-22 00:26
337,1518-05-22,00:48,wakes up,157,1518-05-22 00:48
388,1518-06-06,00:01,Guard #157 begins shift,157,1518-06-06 00:01
389,1518-06-06,00:31,falls asleep,157,1518-06-06 00:31
390,1518-06-06,00:43,wakes up,157,1518-06-06 00:43
458,1518-06-25,23:56,Guard #157 begins shift,157,1518-06-25 23:56
459,1518-06-26,00:51,falls asleep,157,1518-06-26 00:51
460,1518-06-26,00:57,wakes up,157,1518-06-26 00:57
516,1518-07-12,00:00,Guard #157 begins shift,157,1518-07-12 00:00
517,1518-07-12,00:21,falls asleep,157,1518-07-12 00:21
518,1518-07-12,00:40,wakes up,157,1518-07-12 00:40
542,1518-07-19,23:58,Guard #157 begins shift,157,1518-07-19 23:58
543,1518-07-20,00:27,falls asleep,157,1518-07-20 00:27
544,1518-07-20,00:58,wakes up,157,1518-07-20 00:58
559,1518-07-22,23:57,Guard #157 begins shift,157,1518-07-22 23:57
560,1518-07-23,00:29,falls asleep,157,1518-07-23 00:29
561,1518-07-23,00:41,wakes up,157,1518-07-23 00:41
562,1518-07-23,00:46,falls asleep,157,1518-07-23 00:46
563,1518-07-23,00:58,wakes up,157,1518-07-23 00:58
597,1518-08-02,00:01,Guard #157 begins shift,157,1518-08-02 00:01
598,1518-08-02,00:35,falls asleep,157,1518-08-02 00:35
599,1518-08-02,00:50,wakes up,157,1518-08-02 00:50
603,1518-08-03,23:52,Guard #157 begins shift,157,1518-08-03 23:52
604,1518-08-04,00:01,falls asleep,157,1518-08-04 00:01
605,1518-08-04,00:43,wakes up,157,1518-08-04 00:43
606,1518-08-04,23:59,Guard #157 begins shift,157,1518-08-04 23:59
607,1518-08-05,00:22,falls asleep,157,1518-08-05 00:22
608,1518-08-05,00:58,wakes up,157,1518-08-05 00:58
675,1518-08-21,23:46,Guard #157 begins shift,157,1518-08-21 23:46
676,1518-08-22,00:00,falls asleep,157,1518-08-22 00:00
677,1518-08-22,00:29,wakes up,157,1518-08-22 00:29
780,1518-09-17,23:52,Guard #157 begins shift,157,1518-09-17 23:52
781,1518-09-18,00:00,falls asleep,157,1518-09-18 00:00
782,1518-09-18,00:34,wakes up,157,1518-09-18 00:34
783,1518-09-18,00:39,falls asleep,157,1518-09-18 00:39
784,1518-09-18,00:54,wakes up,157,1518-09-18 00:54
796,1518-09-21,23:51,Guard #157 begins shift,157,1518-09-21 23:51
797,1518-09-22,00:04,falls asleep,157,1518-09-22 00:04
798,1518-09-22,00:08,wakes up,157,1518-09-22 00:08
799,1518-09-22,00:11,falls asleep,157,1518-09-22 00:11
800,1518-09-22,00:41,wakes up,157,1518-09-22 00:41
801,1518-09-22,00:49,falls asleep,157,1518-09-22 00:49
802,1518-09-22,00:59,wakes up,157,1518-09-22 00:59
852,1518-10-04,00:04,Guard #157 begins shift,157,1518-10-04 00:04
853,1518-10-04,00:41,falls asleep,157,1518-10-04 00:41
854,1518-10-04,00:47,wakes up,157,1518-10-04 00:47
1032,1518-11-19,00:03,Guard #157 begins shift,157,1518-11-19 00:03
1033,1518-11-19,00:30,falls asleep,157,1518-11-19 00:30
1034,1518-11-19,00:33,wakes up,157,1518-11-19 00:33
1035,1518-11-19,00:39,falls asleep,157,1518-11-19 00:39
1036,1518-11-19,00:41,wakes up,157,1518-11-19 00:41
1037,1518-11-19,00:52,falls asleep,157,1518-11-19 00:52
1038,1518-11-19,00:55,wakes up,157,1518-11-19 00:55
1049,1518-11-22,00:02,Guard #157 begins shift,157,1518-11-22 00:02
1050,1518-11-22,00:10,falls asleep,157,1518-11-22 00:10
1051,1518-11-22,00:49,wakes up,157,1518-11-22 00:49
153,1518-04-08,00:00,Guard #197 begins shift,197,1518-04-08 00:00
154,1518-04-08,00:36,falls asleep,197,1518-04-08 00:36
155,1518-04-08,00:59,wakes up,197,1518-04-08 00:59
159,1518-04-09,23:58,Guard #197 begins shift,197,1518-04-09 23:58
160,1518-04-10,00:18,falls asleep,197,1518-04-10 00:18
161,1518-04-10,00:39,wakes up,197,1518-04-10 00:39
162,1518-04-10,00:45,falls asleep,197,1518-04-10 00:45
163,1518-04-10,00:58,wakes up,197,1518-04-10 00:58
251,1518-05-03,23:58,Guard #197 begins shift,197,1518-05-03 23:58
252,1518-05-04,00:11,falls asleep,197,1518-05-04 00:11
253,1518-05-04,00:25,wakes up,197,1518-05-04 00:25
254,1518-05-04,00:33,falls asleep,197,1518-05-04 00:33
255,1518-05-04,00:43,wakes up,197,1518-05-04 00:43
256,1518-05-04,00:48,falls asleep,197,1518-05-04 00:48
257,1518-05-04,00:54,wakes up,197,1518-05-04 00:54
291,1518-05-11,23:59,Guard #197 begins shift,197,1518-05-11 23:59
292,1518-05-12,00:42,falls asleep,197,1518-05-12 00:42
293,1518-05-12,00:45,wakes up,197,1518-05-12 00:45
294,1518-05-12,00:52,falls asleep,197,1518-05-12 00:52
295,1518-05-12,00:53,wakes up,197,1518-05-12 00:53
394,1518-06-08,00:02,Guard #197 begins shift,197,1518-06-08 00:02
395,1518-06-08,00:09,falls asleep,197,1518-06-08 00:09
396,1518-06-08,00:20,wakes up,197,1518-06-08 00:20
397,1518-06-08,00:38,falls asleep,197,1518-06-08 00:38
398,1518-06-08,00:45,wakes up,197,1518-06-08 00:45
431,1518-06-19,00:04,Guard #197 begins shift,197,1518-06-19 00:04
432,1518-06-19,00:18,falls asleep,197,1518-06-19 00:18
433,1518-06-19,00:56,wakes up,197,1518-06-19 00:56
446,1518-06-22,00:01,Guard #197 begins shift,197,1518-06-22 00:01
447,1518-06-22,00:35,falls asleep,197,1518-06-22 00:35
448,1518-06-22,00:53,wakes up,197,1518-06-22 00:53
535,1518-07-17,00:03,Guard #197 begins shift,197,1518-07-17 00:03
536,1518-07-17,00:45,falls asleep,197,1518-07-17 00:45
537,1518-07-17,00:55,wakes up,197,1518-07-17 00:55
660,1518-08-17,00:02,Guard #197 begins shift,197,1518-08-17 00:02
661,1518-08-17,00:19,falls asleep,197,1518-08-17 00:19
662,1518-08-17,00:57,wakes up,197,1518-08-17 00:57
722,1518-09-03,23:59,Guard #197 begins shift,197,1518-09-03 23:59
723,1518-09-04,00:26,falls asleep,197,1518-09-04 00:26
724,1518-09-04,00:38,wakes up,197,1518-09-04 00:38
774,1518-09-15,23:56,Guard #197 begins shift,197,1518-09-15 23:56
775,1518-09-16,00:20,falls asleep,197,1518-09-16 00:20
776,1518-09-16,00:56,wakes up,197,1518-09-16 00:56
891,1518-10-13,00:00,Guard #197 begins shift,197,1518-10-13 00:00
892,1518-10-13,00:08,falls asleep,197,1518-10-13 00:08
893,1518-10-13,00:20,wakes up,197,1518-10-13 00:20
894,1518-10-13,00:34,falls asleep,197,1518-10-13 00:34
895,1518-10-13,00:45,wakes up,197,1518-10-13 00:45
6,1518-02-28,00:00,Guard #263 begins shift,263,1518-02-28 00:00
7,1518-02-28,00:17,falls asleep,263,1518-02-28 00:17
8,1518-02-28,00:26,wakes up,263,1518-02-28 00:26
128,1518-03-31,23:59,Guard #263 begins shift,263,1518-03-31 23:59
129,1518-04-01,00:19,falls asleep,263,1518-04-01 00:19
130,1518-04-01,00:34,wakes up,263,1518-04-01 00:34
134,1518-04-02,23:59,Guard #263 begins shift,263,1518-04-02 23:59
135,1518-04-03,00:17,falls asleep,263,1518-04-03 00:17
136,1518-04-03,00:45,wakes up,263,1518-04-03 00:45
137,1518-04-03,00:57,falls asleep,263,1518-04-03 00:57
138,1518-04-03,00:58,wakes up,263,1518-04-03 00:58
204,1518-04-21,00:04,Guard #263 begins shift,263,1518-04-21 00:04
205,1518-04-21,00:12,falls asleep,263,1518-04-21 00:12
206,1518-04-21,00:37,wakes up,263,1518-04-21 00:37
207,1518-04-21,00:51,falls asleep,263,1518-04-21 00:51
208,1518-04-21,00:55,wakes up,263,1518-04-21 00:55
286,1518-05-11,00:02,Guard #263 begins shift,263,1518-05-11 00:02
287,1518-05-11,00:11,falls asleep,263,1518-05-11 00:11
288,1518-05-11,00:29,wakes up,263,1518-05-11 00:29
289,1518-05-11,00:56,falls asleep,263,1518-05-11 00:56
290,1518-05-11,00:57,wakes up,263,1518-05-11 00:57
310,1518-05-16,23:59,Guard #263 begins shift,263,1518-05-16 23:59
311,1518-05-17,00:23,falls asleep,263,1518-05-17 00:23
312,1518-05-17,00:36,wakes up,263,1518-05-17 00:36
313,1518-05-17,00:50,falls asleep,263,1518-05-17 00:50
314,1518-05-17,00:57,wakes up,263,1518-05-17 00:57
343,1518-05-23,23:58,Guard #263 begins shift,263,1518-05-23 23:58
344,1518-05-24,00:47,falls asleep,263,1518-05-24 00:47
345,1518-05-24,00:57,wakes up,263,1518-05-24 00:57
587,1518-07-31,00:02,Guard #263 begins shift,263,1518-07-31 00:02
588,1518-07-31,00:56,falls asleep,263,1518-07-31 00:56
589,1518-07-31,00:58,wakes up,263,1518-07-31 00:58
640,1518-08-12,23:46,Guard #263 begins shift,263,1518-08-12 23:46
641,1518-08-13,00:01,falls asleep,263,1518-08-13 00:01
642,1518-08-13,00:41,wakes up,263,1518-08-13 00:41
643,1518-08-13,00:49,falls asleep,263,1518-08-13 00:49
644,1518-08-13,00:58,wakes up,263,1518-08-13 00:58
36,1518-03-08,00:01,Guard #331 begins shift,331,1518-03-08 00:01
37,1518-03-08,00:22,falls asleep,331,1518-03-08 00:22
38,1518-03-08,00:39,wakes up,331,1518-03-08 00:39
39,1518-03-08,00:43,falls asleep,331,1518-03-08 00:43
40,1518-03-08,00:54,wakes up,331,1518-03-08 00:54
75,1518-03-16,23:54,Guard #331 begins shift,331,1518-03-16 23:54
76,1518-03-17,00:05,falls asleep,331,1518-03-17 00:05
77,1518-03-17,00:39,wakes up,331,1518-03-17 00:39
480,1518-07-02,00:04,Guard #331 begins shift,331,1518-07-02 00:04
481,1518-07-02,00:35,falls asleep,331,1518-07-02 00:35
482,1518-07-02,00:44,wakes up,331,1518-07-02 00:44
483,1518-07-02,00:47,falls asleep,331,1518-07-02 00:47
484,1518-07-02,00:55,wakes up,331,1518-07-02 00:55
617,1518-08-08,00:04,Guard #331 begins shift,331,1518-08-08 00:04
618,1518-08-08,00:12,falls asleep,331,1518-08-08 00:12
619,1518-08-08,00:24,wakes up,331,1518-08-08 00:24
620,1518-08-08,00:32,falls asleep,331,1518-08-08 00:32
621,1518-08-08,00:49,wakes up,331,1518-08-08 00:49
622,1518-08-08,00:54,falls asleep,331,1518-08-08 00:54
623,1518-08-08,00:58,wakes up,331,1518-08-08 00:58
678,1518-08-22,23:59,Guard #331 begins shift,331,1518-08-22 23:59
679,1518-08-23,00:18,falls asleep,331,1518-08-23 00:18
680,1518-08-23,00:50,wakes up,331,1518-08-23 00:50
719,1518-09-02,23:57,Guard #331 begins shift,331,1518-09-02 23:57
720,1518-09-03,00:31,falls asleep,331,1518-09-03 00:31
721,1518-09-03,00:51,wakes up,331,1518-09-03 00:51
735,1518-09-06,23:57,Guard #331 begins shift,331,1518-09-06 23:57
736,1518-09-07,00:12,falls asleep,331,1518-09-07 00:12
737,1518-09-07,00:49,wakes up,331,1518-09-07 00:49
842,1518-10-01,23:58,Guard #331 begins shift,331,1518-10-01 23:58
843,1518-10-02,00:22,falls asleep,331,1518-10-02 00:22
844,1518-10-02,00:23,wakes up,331,1518-10-02 00:23
845,1518-10-02,00:46,falls asleep,331,1518-10-02 00:46
846,1518-10-02,00:51,wakes up,331,1518-10-02 00:51
861,1518-10-07,00:02,Guard #331 begins shift,331,1518-10-07 00:02
862,1518-10-07,00:11,falls asleep,331,1518-10-07 00:11
863,1518-10-07,00:27,wakes up,331,1518-10-07 00:27
864,1518-10-07,00:45,falls asleep,331,1518-10-07 00:45
865,1518-10-07,00:53,wakes up,331,1518-10-07 00:53
984,1518-11-04,23:56,Guard #331 begins shift,331,1518-11-04 23:56
985,1518-11-05,00:19,falls asleep,331,1518-11-05 00:19
986,1518-11-05,00:44,wakes up,331,1518-11-05 00:44
987,1518-11-05,00:52,falls asleep,331,1518-11-05 00:52
988,1518-11-05,00:56,wakes up,331,1518-11-05 00:56
1,1518-02-26,23:59,Guard #571 begins shift,571,1518-02-26 23:59
2,1518-02-27,00:17,falls asleep,571,1518-02-27 00:17
3,1518-02-27,00:51,wakes up,571,1518-02-27 00:51
4,1518-02-27,00:56,falls asleep,571,1518-02-27 00:56
5,1518-02-27,00:59,wakes up,571,1518-02-27 00:59
41,1518-03-09,00:00,Guard #571 begins shift,571,1518-03-09 00:00
42,1518-03-09,00:21,falls asleep,571,1518-03-09 00:21
43,1518-03-09,00:33,wakes up,571,1518-03-09 00:33
44,1518-03-09,00:39,falls asleep,571,1518-03-09 00:39
45,1518-03-09,00:44,wakes up,571,1518-03-09 00:44
46,1518-03-09,23:58,Guard #571 begins shift,571,1518-03-09 23:58
47,1518-03-10,00:19,falls asleep,571,1518-03-10 00:19
48,1518-03-10,00:36,wakes up,571,1518-03-10 00:36
49,1518-03-10,00:57,falls asleep,571,1518-03-10 00:57
50,1518-03-10,00:58,wakes up,571,1518-03-10 00:58
172,1518-04-13,00:03,Guard #571 begins shift,571,1518-04-13 00:03
173,1518-04-13,00:10,falls asleep,571,1518-04-13 00:10
174,1518-04-13,00:57,wakes up,571,1518-04-13 00:57
185,1518-04-15,23:59,Guard #571 begins shift,571,1518-04-15 23:59
186,1518-04-16,00:24,falls asleep,571,1518-04-16 00:24
187,1518-04-16,00:28,wakes up,571,1518-04-16 00:28
188,1518-04-16,00:33,falls asleep,571,1518-04-16 00:33
189,1518-04-16,00:55,wakes up,571,1518-04-16 00:55
193,1518-04-18,00:00,Guard #571 begins shift,571,1518-04-18 00:00
194,1518-04-18,00:28,falls asleep,571,1518-04-18 00:28
195,1518-04-18,00:45,wakes up,571,1518-04-18 00:45
325,1518-05-19,23:59,Guard #571 begins shift,571,1518-05-19 23:59
326,1518-05-20,00:17,falls asleep,571,1518-05-20 00:17
327,1518-05-20,00:23,wakes up,571,1518-05-20 00:23
328,1518-05-20,00:35,falls asleep,571,1518-05-20 00:35
329,1518-05-20,00:46,wakes up,571,1518-05-20 00:46
366,1518-05-30,23:58,Guard #571 begins shift,571,1518-05-30 23:58
367,1518-05-31,00:33,falls asleep,571,1518-05-31 00:33
368,1518-05-31,00:53,wakes up,571,1518-05-31 00:53
377,1518-06-02,23:56,Guard #571 begins shift,571,1518-06-02 23:56
378,1518-06-03,00:17,falls asleep,571,1518-06-03 00:17
379,1518-06-03,00:46,wakes up,571,1518-06-03 00:46
496,1518-07-06,00:01,Guard #571 begins shift,571,1518-07-06 00:01
497,1518-07-06,00:43,falls asleep,571,1518-07-06 00:43
498,1518-07-06,00:52,wakes up,571,1518-07-06 00:52
545,1518-07-21,00:04,Guard #571 begins shift,571,1518-07-21 00:04
546,1518-07-21,00:14,falls asleep,571,1518-07-21 00:14
547,1518-07-21,00:27,wakes up,571,1518-07-21 00:27
548,1518-07-21,00:36,falls asleep,571,1518-07-21 00:36
549,1518-07-21,00:45,wakes up,571,1518-07-21 00:45
550,1518-07-21,00:53,falls asleep,571,1518-07-21 00:53
551,1518-07-21,00:56,wakes up,571,1518-07-21 00:56
655,1518-08-16,00:03,Guard #571 begins shift,571,1518-08-16 00:03
656,1518-08-16,00:06,falls asleep,571,1518-08-16 00:06
657,1518-08-16,00:40,wakes up,571,1518-08-16 00:40
658,1518-08-16,00:54,falls asleep,571,1518-08-16 00:54
659,1518-08-16,00:57,wakes up,571,1518-08-16 00:57
681,1518-08-24,00:04,Guard #571 begins shift,571,1518-08-24 00:04
682,1518-08-24,00:16,falls asleep,571,1518-08-24 00:16
683,1518-08-24,00:52,wakes up,571,1518-08-24 00:52
874,1518-10-09,23:59,Guard #571 begins shift,571,1518-10-09 23:59
875,1518-10-10,00:40,falls asleep,571,1518-10-10 00:40
876,1518-10-10,00:42,wakes up,571,1518-10-10 00:42
877,1518-10-10,00:56,falls asleep,571,1518-10-10 00:56
878,1518-10-10,00:57,wakes up,571,1518-10-10 00:57
248,1518-05-03,00:03,Guard #659 begins shift,659,1518-05-03 00:03
249,1518-05-03,00:36,falls asleep,659,1518-05-03 00:36
250,1518-05-03,00:40,wakes up,659,1518-05-03 00:40
264,1518-05-06,23:50,Guard #659 begins shift,659,1518-05-06 23:50
265,1518-05-07,00:02,falls asleep,659,1518-05-07 00:02
266,1518-05-07,00:03,wakes up,659,1518-05-07 00:03
267,1518-05-07,00:21,falls asleep,659,1518-05-07 00:21
268,1518-05-07,00:34,wakes up,659,1518-05-07 00:34
269,1518-05-07,00:41,falls asleep,659,1518-05-07 00:41
270,1518-05-07,00:51,wakes up,659,1518-05-07 00:51
372,1518-06-01,23:58,Guard #659 begins shift,659,1518-06-01 23:58
373,1518-06-02,00:47,falls asleep,659,1518-06-02 00:47
374,1518-06-02,00:49,wakes up,659,1518-06-02 00:49
375,1518-06-02,00:54,falls asleep,659,1518-06-02 00:54
376,1518-06-02,00:59,wakes up,659,1518-06-02 00:59
391,1518-06-07,00:04,Guard #659 begins shift,659,1518-06-07 00:04
392,1518-06-07,00:46,falls asleep,659,1518-06-07 00:46
393,1518-06-07,00:58,wakes up,659,1518-06-07 00:58
420,1518-06-16,00:03,Guard #659 begins shift,659,1518-06-16 00:03
421,1518-06-16,00:18,falls asleep,659,1518-06-16 00:18
422,1518-06-16,00:31,wakes up,659,1518-06-16 00:31
650,1518-08-15,00:02,Guard #659 begins shift,659,1518-08-15 00:02
651,1518-08-15,00:16,falls asleep,659,1518-08-15 00:16
652,1518-08-15,00:21,wakes up,659,1518-08-15 00:21
653,1518-08-15,00:30,falls asleep,659,1518-08-15 00:30
654,1518-08-15,00:51,wakes up,659,1518-08-15 00:51
758,1518-09-12,00:03,Guard #659 begins shift,659,1518-09-12 00:03
759,1518-09-12,00:41,falls asleep,659,1518-09-12 00:41
760,1518-09-12,00:55,wakes up,659,1518-09-12 00:55
855,1518-10-05,00:00,Guard #659 begins shift,659,1518-10-05 00:00
856,1518-10-05,00:39,falls asleep,659,1518-10-05 00:39
857,1518-10-05,00:48,wakes up,659,1518-10-05 00:48
917,1518-10-18,23:57,Guard #659 begins shift,659,1518-10-18 23:57
918,1518-10-19,00:42,falls asleep,659,1518-10-19 00:42
919,1518-10-19,00:49,wakes up,659,1518-10-19 00:49
930,1518-10-21,23:57,Guard #659 begins shift,659,1518-10-21 23:57
931,1518-10-22,00:46,falls asleep,659,1518-10-22 00:46
932,1518-10-22,00:59,wakes up,659,1518-10-22 00:59
950,1518-10-27,23:56,Guard #659 begins shift,659,1518-10-27 23:56
951,1518-10-28,00:14,falls asleep,659,1518-10-28 00:14
952,1518-10-28,00:52,wakes up,659,1518-10-28 00:52
971,1518-11-02,00:01,Guard #659 begins shift,659,1518-11-02 00:01
972,1518-11-02,00:31,falls asleep,659,1518-11-02 00:31
973,1518-11-02,00:42,wakes up,659,1518-11-02 00:42
974,1518-11-02,00:56,falls asleep,659,1518-11-02 00:56
975,1518-11-02,00:58,wakes up,659,1518-11-02 00:58
998,1518-11-08,23:59,Guard #659 begins shift,659,1518-11-08 23:59
999,1518-11-09,00:28,falls asleep,659,1518-11-09 00:28
1000,1518-11-09,00:50,wakes up,659,1518-11-09 00:50
51,1518-03-11,00:01,Guard #1171 begins shift,1171,1518-03-11 00:01
52,1518-03-11,00:32,falls asleep,1171,1518-03-11 00:32
53,1518-03-11,00:58,wakes up,1171,1518-03-11 00:58
139,1518-04-03,23:59,Guard #1171 begins shift,1171,1518-04-03 23:59
140,1518-04-04,00:30,falls asleep,1171,1518-04-04 00:30
141,1518-04-04,00:33,wakes up,1171,1518-04-04 00:33
349,1518-05-26,00:00,Guard #1171 begins shift,1171,1518-05-26 00:00
350,1518-05-26,00:25,falls asleep,1171,1518-05-26 00:25
351,1518-05-26,00:31,wakes up,1171,1518-05-26 00:31
352,1518-05-26,00:40,falls asleep,1171,1518-05-26 00:40
353,1518-05-26,00:52,wakes up,1171,1518-05-26 00:52
416,1518-06-13,23:50,Guard #1171 begins shift,1171,1518-06-13 23:50
417,1518-06-14,00:02,falls asleep,1171,1518-06-14 00:02
418,1518-06-14,00:51,wakes up,1171,1518-06-14 00:51
579,1518-07-28,23:59,Guard #1171 begins shift,1171,1518-07-28 23:59
580,1518-07-29,00:26,falls asleep,1171,1518-07-29 00:26
581,1518-07-29,00:38,wakes up,1171,1518-07-29 00:38
582,1518-07-29,00:45,falls asleep,1171,1518-07-29 00:45
583,1518-07-29,00:56,wakes up,1171,1518-07-29 00:56
584,1518-07-30,00:00,Guard #1171 begins shift,1171,1518-07-30 00:00
585,1518-07-30,00:22,falls asleep,1171,1518-07-30 00:22
586,1518-07-30,00:48,wakes up,1171,1518-07-30 00:48
858,1518-10-06,00:02,Guard #1171 begins shift,1171,1518-10-06 00:02
859,1518-10-06,00:14,falls asleep,1171,1518-10-06 00:14
860,1518-10-06,00:38,wakes up,1171,1518-10-06 00:38
909,1518-10-16,23:57,Guard #1171 begins shift,1171,1518-10-16 23:57
910,1518-10-17,00:09,falls asleep,1171,1518-10-17 00:09
911,1518-10-17,00:28,wakes up,1171,1518-10-17 00:28
912,1518-10-17,00:40,falls asleep,1171,1518-10-17 00:40
913,1518-10-17,00:53,wakes up,1171,1518-10-17 00:53
923,1518-10-20,23:50,Guard #1171 begins shift,1171,1518-10-20 23:50
924,1518-10-21,00:03,falls asleep,1171,1518-10-21 00:03
925,1518-10-21,00:40,wakes up,1171,1518-10-21 00:40
926,1518-10-21,00:45,falls asleep,1171,1518-10-21 00:45
927,1518-10-21,00:46,wakes up,1171,1518-10-21 00:46
928,1518-10-21,00:52,falls asleep,1171,1518-10-21 00:52
929,1518-10-21,00:54,wakes up,1171,1518-10-21 00:54
941,1518-10-24,23:56,Guard #1171 begins shift,1171,1518-10-24 23:56
942,1518-10-25,00:29,falls asleep,1171,1518-10-25 00:29
943,1518-10-25,00:55,wakes up,1171,1518-10-25 00:55
1029,1518-11-17,23:49,Guard #1171 begins shift,1171,1518-11-17 23:49
